newLat,newLng,geometry,
23.6228763930001,121.200534192,c(121.200534192,23.6228763930001)
23.6228763930001,121.240541512,c(121.240541512,23.6228763930001)
23.6228763930001,121.280548832,c(121.280548832,23.6228763930001)
23.6228763930001,121.320556152,c(121.320556152,23.6228763930001)
23.6228763930001,121.360563472,c(121.360563472,23.6228763930001)
23.6228763930001,121.400570792,c(121.400570792,23.6228763930001)
23.6228763930001,121.440578112,c(121.440578112,23.6228763930001)
23.6228763930001,121.480585432,c(121.480585432,23.6228763930001)
23.6228763930001,121.520592752,c(121.520592752,23.6228763930001)
23.6629112230001,119.560234072,c(119.560234072,23.6629112230001)
23.6629112230001,119.600241392,c(119.600241392,23.6629112230001)
23.6629112230001,120.160343872,c(120.160343872,23.6629112230001)
23.6629112230001,120.200351192,c(120.200351192,23.6629112230001)
23.6629112230001,120.240358512,c(120.240358512,23.6629112230001)
23.6629112230001,120.280365832,c(120.280365832,23.6629112230001)
23.6629112230001,120.320373152,c(120.320373152,23.6629112230001)
23.6629112230001,120.360380472,c(120.360380472,23.6629112230001)
23.6629112230001,120.400387792,c(120.400387792,23.6629112230001)
23.6629112230001,120.440395112,c(120.440395112,23.6629112230001)
23.6629112230001,120.480402432,c(120.480402432,23.6629112230001)
23.6629112230001,120.520409752,c(120.520409752,23.6629112230001)
23.6629112230001,120.560417072,c(120.560417072,23.6629112230001)
23.6629112230001,120.600424392,c(120.600424392,23.6629112230001)
23.6629112230001,120.640431712,c(120.640431712,23.6629112230001)
23.6629112230001,120.680439032,c(120.680439032,23.6629112230001)
23.6629112230001,120.720446352,c(120.720446352,23.6629112230001)
23.6629112230001,120.760453672,c(120.760453672,23.6629112230001)
23.6629112230001,120.800460992,c(120.800460992,23.6629112230001)
23.6629112230001,120.840468312,c(120.840468312,23.6629112230001)
23.6629112230001,120.880475632,c(120.880475632,23.6629112230001)
23.6629112230001,120.920482952,c(120.920482952,23.6629112230001)
23.6629112230001,120.960490272,c(120.960490272,23.6629112230001)
23.6629112230001,121.000497592,c(121.000497592,23.6629112230001)
23.6629112230001,121.040504912,c(121.040504912,23.6629112230001)
23.6629112230001,121.080512232,c(121.080512232,23.6629112230001)
23.6629112230001,121.120519552,c(121.120519552,23.6629112230001)
23.6629112230001,121.160526872,c(121.160526872,23.6629112230001)
23.6629112230001,121.200534192,c(121.200534192,23.6629112230001)
23.6629112230001,121.240541512,c(121.240541512,23.6629112230001)
23.6629112230001,121.280548832,c(121.280548832,23.6629112230001)
23.6629112230001,121.320556152,c(121.320556152,23.6629112230001)
23.6629112230001,121.360563472,c(121.360563472,23.6629112230001)
23.6629112230001,121.400570792,c(121.400570792,23.6629112230001)
23.6629112230001,121.440578112,c(121.440578112,23.6629112230001)
23.6629112230001,121.480585432,c(121.480585432,23.6629112230001)
23.6629112230001,121.520592752,c(121.520592752,23.6629112230001)
23.7029460530001,120.160343872,c(120.160343872,23.7029460530001)
23.7029460530001,120.200351192,c(120.200351192,23.7029460530001)
23.7029460530001,120.240358512,c(120.240358512,23.7029460530001)
23.7029460530001,120.280365832,c(120.280365832,23.7029460530001)
23.7029460530001,120.320373152,c(120.320373152,23.7029460530001)
23.7029460530001,120.360380472,c(120.360380472,23.7029460530001)
23.7029460530001,120.400387792,c(120.400387792,23.7029460530001)
23.7029460530001,120.440395112,c(120.440395112,23.7029460530001)
23.7029460530001,120.480402432,c(120.480402432,23.7029460530001)
23.7029460530001,120.520409752,c(120.520409752,23.7029460530001)
23.7029460530001,120.560417072,c(120.560417072,23.7029460530001)
23.7029460530001,120.600424392,c(120.600424392,23.7029460530001)
23.7029460530001,120.640431712,c(120.640431712,23.7029460530001)
23.7029460530001,120.680439032,c(120.680439032,23.7029460530001)
23.7029460530001,120.720446352,c(120.720446352,23.7029460530001)
23.7029460530001,120.760453672,c(120.760453672,23.7029460530001)
23.7029460530001,120.800460992,c(120.800460992,23.7029460530001)
23.7029460530001,120.840468312,c(120.840468312,23.7029460530001)
23.7029460530001,120.880475632,c(120.880475632,23.7029460530001)
23.7029460530001,120.920482952,c(120.920482952,23.7029460530001)
23.7029460530001,120.960490272,c(120.960490272,23.7029460530001)
23.7029460530001,121.000497592,c(121.000497592,23.7029460530001)
23.7029460530001,121.040504912,c(121.040504912,23.7029460530001)
23.7029460530001,121.080512232,c(121.080512232,23.7029460530001)
23.7029460530001,121.120519552,c(121.120519552,23.7029460530001)
23.7029460530001,121.160526872,c(121.160526872,23.7029460530001)
23.7029460530001,121.200534192,c(121.200534192,23.7029460530001)
23.7029460530001,121.240541512,c(121.240541512,23.7029460530001)
23.7029460530001,121.280548832,c(121.280548832,23.7029460530001)
23.7029460530001,121.320556152,c(121.320556152,23.7029460530001)
23.7029460530001,121.360563472,c(121.360563472,23.7029460530001)
23.7029460530001,121.400570792,c(121.400570792,23.7029460530001)
23.7029460530001,121.440578112,c(121.440578112,23.7029460530001)
23.7029460530001,121.480585432,c(121.480585432,23.7029460530001)
23.7029460530001,121.520592752,c(121.520592752,23.7029460530001)
23.7429808830001,119.600241392,c(119.600241392,23.7429808830001)
23.7429808830001,120.200351192,c(120.200351192,23.7429808830001)
23.7429808830001,120.240358512,c(120.240358512,23.7429808830001)
23.7429808830001,120.280365832,c(120.280365832,23.7429808830001)
23.7429808830001,120.320373152,c(120.320373152,23.7429808830001)
23.7429808830001,120.360380472,c(120.360380472,23.7429808830001)
23.7429808830001,120.400387792,c(120.400387792,23.7429808830001)
23.7429808830001,120.440395112,c(120.440395112,23.7429808830001)
23.7429808830001,120.480402432,c(120.480402432,23.7429808830001)
23.7429808830001,120.520409752,c(120.520409752,23.7429808830001)
23.7429808830001,120.560417072,c(120.560417072,23.7429808830001)
23.7429808830001,120.600424392,c(120.600424392,23.7429808830001)
23.7429808830001,120.640431712,c(120.640431712,23.7429808830001)
23.7429808830001,120.680439032,c(120.680439032,23.7429808830001)
23.7429808830001,120.720446352,c(120.720446352,23.7429808830001)
23.7429808830001,120.760453672,c(120.760453672,23.7429808830001)
23.7429808830001,120.800460992,c(120.800460992,23.7429808830001)
23.7429808830001,120.840468312,c(120.840468312,23.7429808830001)
23.7429808830001,120.880475632,c(120.880475632,23.7429808830001)
23.7429808830001,120.920482952,c(120.920482952,23.7429808830001)
23.7429808830001,120.960490272,c(120.960490272,23.7429808830001)
23.7429808830001,121.000497592,c(121.000497592,23.7429808830001)
23.7429808830001,121.040504912,c(121.040504912,23.7429808830001)
23.7429808830001,121.080512232,c(121.080512232,23.7429808830001)
23.7429808830001,121.120519552,c(121.120519552,23.7429808830001)
23.7429808830001,121.160526872,c(121.160526872,23.7429808830001)
23.7429808830001,121.200534192,c(121.200534192,23.7429808830001)
23.7429808830001,121.240541512,c(121.240541512,23.7429808830001)
23.7429808830001,121.280548832,c(121.280548832,23.7429808830001)
23.7429808830001,121.320556152,c(121.320556152,23.7429808830001)
23.7429808830001,121.360563472,c(121.360563472,23.7429808830001)
23.7429808830001,121.400570792,c(121.400570792,23.7429808830001)
23.7429808830001,121.440578112,c(121.440578112,23.7429808830001)
23.7429808830001,121.480585432,c(121.480585432,23.7429808830001)
23.7429808830001,121.520592752,c(121.520592752,23.7429808830001)
23.7429808830001,121.560600072,c(121.560600072,23.7429808830001)
23.7830157130001,120.160343872,c(120.160343872,23.7830157130001)
23.7830157130001,120.200351192,c(120.200351192,23.7830157130001)
23.7830157130001,120.240358512,c(120.240358512,23.7830157130001)
23.7830157130001,120.280365832,c(120.280365832,23.7830157130001)
23.7830157130001,120.320373152,c(120.320373152,23.7830157130001)
23.7830157130001,120.360380472,c(120.360380472,23.7830157130001)
23.7830157130001,120.400387792,c(120.400387792,23.7830157130001)
23.7830157130001,120.440395112,c(120.440395112,23.7830157130001)
23.7830157130001,120.480402432,c(120.480402432,23.7830157130001)
23.7830157130001,120.520409752,c(120.520409752,23.7830157130001)
23.7830157130001,120.560417072,c(120.560417072,23.7830157130001)
23.7830157130001,120.600424392,c(120.600424392,23.7830157130001)
23.7830157130001,120.640431712,c(120.640431712,23.7830157130001)
23.7830157130001,120.680439032,c(120.680439032,23.7830157130001)
23.7830157130001,120.720446352,c(120.720446352,23.7830157130001)
23.7830157130001,120.760453672,c(120.760453672,23.7830157130001)
23.7830157130001,120.800460992,c(120.800460992,23.7830157130001)
23.7830157130001,120.840468312,c(120.840468312,23.7830157130001)
23.7830157130001,120.880475632,c(120.880475632,23.7830157130001)
23.7830157130001,120.920482952,c(120.920482952,23.7830157130001)
23.7830157130001,120.960490272,c(120.960490272,23.7830157130001)
23.7830157130001,121.000497592,c(121.000497592,23.7830157130001)
23.7830157130001,121.040504912,c(121.040504912,23.7830157130001)
23.7830157130001,121.080512232,c(121.080512232,23.7830157130001)
23.7830157130001,121.120519552,c(121.120519552,23.7830157130001)
23.7830157130001,121.160526872,c(121.160526872,23.7830157130001)
23.7830157130001,121.200534192,c(121.200534192,23.7830157130001)
23.7830157130001,121.240541512,c(121.240541512,23.7830157130001)
23.7830157130001,121.280548832,c(121.280548832,23.7830157130001)
23.7830157130001,121.320556152,c(121.320556152,23.7830157130001)
23.7830157130001,121.360563472,c(121.360563472,23.7830157130001)
23.7830157130001,121.400570792,c(121.400570792,23.7830157130001)
23.7830157130001,121.440578112,c(121.440578112,23.7830157130001)
23.7830157130001,121.480585432,c(121.480585432,23.7830157130001)
23.7830157130001,121.520592752,c(121.520592752,23.7830157130001)
23.7830157130001,121.560600072,c(121.560600072,23.7830157130001)
23.8230505430001,120.200351192,c(120.200351192,23.8230505430001)
23.8230505430001,120.240358512,c(120.240358512,23.8230505430001)
23.8230505430001,120.280365832,c(120.280365832,23.8230505430001)
23.8230505430001,120.320373152,c(120.320373152,23.8230505430001)
23.8230505430001,120.360380472,c(120.360380472,23.8230505430001)
23.8230505430001,120.400387792,c(120.400387792,23.8230505430001)
23.8230505430001,120.440395112,c(120.440395112,23.8230505430001)
23.8230505430001,120.480402432,c(120.480402432,23.8230505430001)
23.8230505430001,120.520409752,c(120.520409752,23.8230505430001)
23.8230505430001,120.560417072,c(120.560417072,23.8230505430001)
23.8230505430001,120.600424392,c(120.600424392,23.8230505430001)
23.8230505430001,120.640431712,c(120.640431712,23.8230505430001)
23.8230505430001,120.680439032,c(120.680439032,23.8230505430001)
23.8230505430001,120.720446352,c(120.720446352,23.8230505430001)
23.8230505430001,120.760453672,c(120.760453672,23.8230505430001)
23.8230505430001,120.800460992,c(120.800460992,23.8230505430001)
23.8230505430001,120.840468312,c(120.840468312,23.8230505430001)
23.8230505430001,120.880475632,c(120.880475632,23.8230505430001)
23.8230505430001,120.920482952,c(120.920482952,23.8230505430001)
23.8230505430001,120.960490272,c(120.960490272,23.8230505430001)
23.8230505430001,121.000497592,c(121.000497592,23.8230505430001)
23.8230505430001,121.040504912,c(121.040504912,23.8230505430001)
23.8230505430001,121.080512232,c(121.080512232,23.8230505430001)
23.8230505430001,121.120519552,c(121.120519552,23.8230505430001)
23.8230505430001,121.160526872,c(121.160526872,23.8230505430001)
23.8230505430001,121.200534192,c(121.200534192,23.8230505430001)
23.8230505430001,121.240541512,c(121.240541512,23.8230505430001)
23.8230505430001,121.280548832,c(121.280548832,23.8230505430001)
23.8230505430001,121.320556152,c(121.320556152,23.8230505430001)
23.8230505430001,121.360563472,c(121.360563472,23.8230505430001)
23.8230505430001,121.400570792,c(121.400570792,23.8230505430001)
23.8230505430001,121.440578112,c(121.440578112,23.8230505430001)
23.8230505430001,121.480585432,c(121.480585432,23.8230505430001)
23.8230505430001,121.520592752,c(121.520592752,23.8230505430001)
23.8230505430001,121.560600072,c(121.560600072,23.8230505430001)
23.8630853730001,120.240358512,c(120.240358512,23.8630853730001)
23.8630853730001,120.280365832,c(120.280365832,23.8630853730001)
23.8630853730001,120.320373152,c(120.320373152,23.8630853730001)
23.8630853730001,120.360380472,c(120.360380472,23.8630853730001)
23.8630853730001,120.400387792,c(120.400387792,23.8630853730001)
23.8630853730001,120.440395112,c(120.440395112,23.8630853730001)
23.8630853730001,120.480402432,c(120.480402432,23.8630853730001)
23.8630853730001,120.520409752,c(120.520409752,23.8630853730001)
23.8630853730001,120.560417072,c(120.560417072,23.8630853730001)
23.8630853730001,120.600424392,c(120.600424392,23.8630853730001)
23.8630853730001,120.640431712,c(120.640431712,23.8630853730001)
23.8630853730001,120.680439032,c(120.680439032,23.8630853730001)
23.8630853730001,120.720446352,c(120.720446352,23.8630853730001)
23.8630853730001,120.760453672,c(120.760453672,23.8630853730001)
23.8630853730001,120.800460992,c(120.800460992,23.8630853730001)
23.8630853730001,120.840468312,c(120.840468312,23.8630853730001)
23.8630853730001,120.880475632,c(120.880475632,23.8630853730001)
23.8630853730001,120.920482952,c(120.920482952,23.8630853730001)
23.8630853730001,120.960490272,c(120.960490272,23.8630853730001)
23.8630853730001,121.000497592,c(121.000497592,23.8630853730001)
23.8630853730001,121.040504912,c(121.040504912,23.8630853730001)
23.8630853730001,121.080512232,c(121.080512232,23.8630853730001)
23.8630853730001,121.120519552,c(121.120519552,23.8630853730001)
23.8630853730001,121.160526872,c(121.160526872,23.8630853730001)
23.8630853730001,121.200534192,c(121.200534192,23.8630853730001)
23.8630853730001,121.240541512,c(121.240541512,23.8630853730001)
23.8630853730001,121.280548832,c(121.280548832,23.8630853730001)
23.8630853730001,121.320556152,c(121.320556152,23.8630853730001)
23.8630853730001,121.360563472,c(121.360563472,23.8630853730001)
23.8630853730001,121.400570792,c(121.400570792,23.8630853730001)
23.8630853730001,121.440578112,c(121.440578112,23.8630853730001)
23.8630853730001,121.480585432,c(121.480585432,23.8630853730001)
23.8630853730001,121.520592752,c(121.520592752,23.8630853730001)
23.8630853730001,121.560600072,c(121.560600072,23.8630853730001)
23.9031202030001,120.280365832,c(120.280365832,23.9031202030001)
23.9031202030001,120.320373152,c(120.320373152,23.9031202030001)
23.9031202030001,120.360380472,c(120.360380472,23.9031202030001)
23.9031202030001,120.400387792,c(120.400387792,23.9031202030001)
23.9031202030001,120.440395112,c(120.440395112,23.9031202030001)
23.9031202030001,120.480402432,c(120.480402432,23.9031202030001)
23.9031202030001,120.520409752,c(120.520409752,23.9031202030001)
23.9031202030001,120.560417072,c(120.560417072,23.9031202030001)
23.9031202030001,120.600424392,c(120.600424392,23.9031202030001)
23.9031202030001,120.640431712,c(120.640431712,23.9031202030001)
23.9031202030001,120.680439032,c(120.680439032,23.9031202030001)
23.9031202030001,120.720446352,c(120.720446352,23.9031202030001)
23.9031202030001,120.760453672,c(120.760453672,23.9031202030001)
23.9031202030001,120.800460992,c(120.800460992,23.9031202030001)
23.9031202030001,120.840468312,c(120.840468312,23.9031202030001)
23.9031202030001,120.880475632,c(120.880475632,23.9031202030001)
23.9031202030001,120.920482952,c(120.920482952,23.9031202030001)
23.9031202030001,120.960490272,c(120.960490272,23.9031202030001)
23.9031202030001,121.000497592,c(121.000497592,23.9031202030001)
23.9031202030001,121.040504912,c(121.040504912,23.9031202030001)
23.9031202030001,121.080512232,c(121.080512232,23.9031202030001)
23.9031202030001,121.120519552,c(121.120519552,23.9031202030001)
23.9031202030001,121.160526872,c(121.160526872,23.9031202030001)
23.9031202030001,121.200534192,c(121.200534192,23.9031202030001)
23.9031202030001,121.240541512,c(121.240541512,23.9031202030001)
23.9031202030001,121.280548832,c(121.280548832,23.9031202030001)
23.9031202030001,121.320556152,c(121.320556152,23.9031202030001)
23.9031202030001,121.360563472,c(121.360563472,23.9031202030001)
23.9031202030001,121.400570792,c(121.400570792,23.9031202030001)
23.9031202030001,121.440578112,c(121.440578112,23.9031202030001)
23.9031202030001,121.480585432,c(121.480585432,23.9031202030001)
23.9031202030001,121.520592752,c(121.520592752,23.9031202030001)
23.9031202030001,121.560600072,c(121.560600072,23.9031202030001)
23.9031202030001,121.600607392,c(121.600607392,23.9031202030001)
23.9431550330001,120.320373152,c(120.320373152,23.9431550330001)
23.9431550330001,120.360380472,c(120.360380472,23.9431550330001)
23.9431550330001,120.400387792,c(120.400387792,23.9431550330001)
23.9431550330001,120.440395112,c(120.440395112,23.9431550330001)
23.9431550330001,120.480402432,c(120.480402432,23.9431550330001)
23.9431550330001,120.520409752,c(120.520409752,23.9431550330001)
23.9431550330001,120.560417072,c(120.560417072,23.9431550330001)
23.9431550330001,120.600424392,c(120.600424392,23.9431550330001)
23.9431550330001,120.640431712,c(120.640431712,23.9431550330001)
23.9431550330001,120.680439032,c(120.680439032,23.9431550330001)
23.9431550330001,120.720446352,c(120.720446352,23.9431550330001)
23.9431550330001,120.760453672,c(120.760453672,23.9431550330001)
23.9431550330001,120.800460992,c(120.800460992,23.9431550330001)
23.9431550330001,120.840468312,c(120.840468312,23.9431550330001)
23.9431550330001,120.880475632,c(120.880475632,23.9431550330001)
23.9431550330001,120.920482952,c(120.920482952,23.9431550330001)
23.9431550330001,120.960490272,c(120.960490272,23.9431550330001)
23.9431550330001,121.000497592,c(121.000497592,23.9431550330001)
23.9431550330001,121.040504912,c(121.040504912,23.9431550330001)
23.9431550330001,121.080512232,c(121.080512232,23.9431550330001)
23.9431550330001,121.120519552,c(121.120519552,23.9431550330001)
23.9431550330001,121.160526872,c(121.160526872,23.9431550330001)
23.9431550330001,121.200534192,c(121.200534192,23.9431550330001)
23.9431550330001,121.240541512,c(121.240541512,23.9431550330001)
23.9431550330001,121.280548832,c(121.280548832,23.9431550330001)
23.9431550330001,121.320556152,c(121.320556152,23.9431550330001)
23.9431550330001,121.360563472,c(121.360563472,23.9431550330001)
23.9431550330001,121.400570792,c(121.400570792,23.9431550330001)
23.9431550330001,121.440578112,c(121.440578112,23.9431550330001)
23.9431550330001,121.480585432,c(121.480585432,23.9431550330001)
23.9431550330001,121.520592752,c(121.520592752,23.9431550330001)
23.9431550330001,121.560600072,c(121.560600072,23.9431550330001)
23.9431550330001,121.600607392,c(121.600607392,23.9431550330001)
23.983189863,120.320373152,c(120.320373152,23.983189863)
23.983189863,120.360380472,c(120.360380472,23.983189863)
23.983189863,120.400387792,c(120.400387792,23.983189863)
23.983189863,120.440395112,c(120.440395112,23.983189863)
23.983189863,120.480402432,c(120.480402432,23.983189863)
23.983189863,120.520409752,c(120.520409752,23.983189863)
23.983189863,120.560417072,c(120.560417072,23.983189863)
23.983189863,120.600424392,c(120.600424392,23.983189863)
23.983189863,120.640431712,c(120.640431712,23.983189863)
23.983189863,120.680439032,c(120.680439032,23.983189863)
23.983189863,120.720446352,c(120.720446352,23.983189863)
23.983189863,120.760453672,c(120.760453672,23.983189863)
23.983189863,120.800460992,c(120.800460992,23.983189863)
23.983189863,120.840468312,c(120.840468312,23.983189863)
23.983189863,120.880475632,c(120.880475632,23.983189863)
23.983189863,120.920482952,c(120.920482952,23.983189863)
23.983189863,120.960490272,c(120.960490272,23.983189863)
23.983189863,121.000497592,c(121.000497592,23.983189863)
23.983189863,121.040504912,c(121.040504912,23.983189863)
23.983189863,121.080512232,c(121.080512232,23.983189863)
23.983189863,121.120519552,c(121.120519552,23.983189863)
23.983189863,121.160526872,c(121.160526872,23.983189863)
23.983189863,121.200534192,c(121.200534192,23.983189863)
23.983189863,121.240541512,c(121.240541512,23.983189863)
23.983189863,121.280548832,c(121.280548832,23.983189863)
23.983189863,121.320556152,c(121.320556152,23.983189863)
23.983189863,121.360563472,c(121.360563472,23.983189863)
23.983189863,121.400570792,c(121.400570792,23.983189863)
23.983189863,121.440578112,c(121.440578112,23.983189863)
23.983189863,121.480585432,c(121.480585432,23.983189863)
23.983189863,121.520592752,c(121.520592752,23.983189863)
23.983189863,121.560600072,c(121.560600072,23.983189863)
23.983189863,121.600607392,c(121.600607392,23.983189863)
24.0232246930001,120.360380472,c(120.360380472,24.0232246930001)
24.0232246930001,120.400387792,c(120.400387792,24.0232246930001)
24.0232246930001,120.440395112,c(120.440395112,24.0232246930001)
24.0232246930001,120.480402432,c(120.480402432,24.0232246930001)
24.0232246930001,120.520409752,c(120.520409752,24.0232246930001)
24.0232246930001,120.560417072,c(120.560417072,24.0232246930001)
24.0232246930001,120.600424392,c(120.600424392,24.0232246930001)
24.0232246930001,120.640431712,c(120.640431712,24.0232246930001)
24.0232246930001,120.680439032,c(120.680439032,24.0232246930001)
24.0232246930001,120.720446352,c(120.720446352,24.0232246930001)
24.0232246930001,120.760453672,c(120.760453672,24.0232246930001)
24.0232246930001,120.800460992,c(120.800460992,24.0232246930001)
24.0232246930001,120.840468312,c(120.840468312,24.0232246930001)
24.0232246930001,120.880475632,c(120.880475632,24.0232246930001)
24.0232246930001,120.920482952,c(120.920482952,24.0232246930001)
24.0232246930001,120.960490272,c(120.960490272,24.0232246930001)
24.0232246930001,121.000497592,c(121.000497592,24.0232246930001)
24.0232246930001,121.040504912,c(121.040504912,24.0232246930001)
24.0232246930001,121.080512232,c(121.080512232,24.0232246930001)
24.0232246930001,121.120519552,c(121.120519552,24.0232246930001)
24.0232246930001,121.160526872,c(121.160526872,24.0232246930001)
24.0232246930001,121.200534192,c(121.200534192,24.0232246930001)
24.0232246930001,121.240541512,c(121.240541512,24.0232246930001)
24.0232246930001,121.280548832,c(121.280548832,24.0232246930001)
24.0232246930001,121.320556152,c(121.320556152,24.0232246930001)
24.0232246930001,121.360563472,c(121.360563472,24.0232246930001)
24.0232246930001,121.400570792,c(121.400570792,24.0232246930001)
24.0232246930001,121.440578112,c(121.440578112,24.0232246930001)
24.0232246930001,121.480585432,c(121.480585432,24.0232246930001)
24.0232246930001,121.520592752,c(121.520592752,24.0232246930001)
24.0232246930001,121.560600072,c(121.560600072,24.0232246930001)
24.0232246930001,121.600607392,c(121.600607392,24.0232246930001)
24.063259523,120.360380472,c(120.360380472,24.063259523)
24.063259523,120.400387792,c(120.400387792,24.063259523)
24.063259523,120.440395112,c(120.440395112,24.063259523)
24.063259523,120.480402432,c(120.480402432,24.063259523)
24.063259523,120.520409752,c(120.520409752,24.063259523)
24.063259523,120.560417072,c(120.560417072,24.063259523)
24.063259523,120.600424392,c(120.600424392,24.063259523)
24.063259523,120.640431712,c(120.640431712,24.063259523)
24.063259523,120.680439032,c(120.680439032,24.063259523)
24.063259523,120.720446352,c(120.720446352,24.063259523)
24.063259523,120.760453672,c(120.760453672,24.063259523)
24.063259523,120.800460992,c(120.800460992,24.063259523)
24.063259523,120.840468312,c(120.840468312,24.063259523)
24.063259523,120.880475632,c(120.880475632,24.063259523)
24.063259523,120.920482952,c(120.920482952,24.063259523)
24.063259523,120.960490272,c(120.960490272,24.063259523)
24.063259523,121.000497592,c(121.000497592,24.063259523)
24.063259523,121.040504912,c(121.040504912,24.063259523)
24.063259523,121.080512232,c(121.080512232,24.063259523)
24.063259523,121.120519552,c(121.120519552,24.063259523)
24.063259523,121.160526872,c(121.160526872,24.063259523)
24.063259523,121.200534192,c(121.200534192,24.063259523)
24.063259523,121.240541512,c(121.240541512,24.063259523)
24.063259523,121.280548832,c(121.280548832,24.063259523)
24.063259523,121.320556152,c(121.320556152,24.063259523)
24.063259523,121.360563472,c(121.360563472,24.063259523)
24.063259523,121.400570792,c(121.400570792,24.063259523)
24.063259523,121.440578112,c(121.440578112,24.063259523)
24.063259523,121.480585432,c(121.480585432,24.063259523)
24.063259523,121.520592752,c(121.520592752,24.063259523)
24.063259523,121.560600072,c(121.560600072,24.063259523)
24.063259523,121.600607392,c(121.600607392,24.063259523)
24.1032943530001,120.400387792,c(120.400387792,24.1032943530001)
24.1032943530001,120.440395112,c(120.440395112,24.1032943530001)
24.1032943530001,120.480402432,c(120.480402432,24.1032943530001)
24.1032943530001,120.520409752,c(120.520409752,24.1032943530001)
24.1032943530001,120.560417072,c(120.560417072,24.1032943530001)
24.1032943530001,120.600424392,c(120.600424392,24.1032943530001)
24.1032943530001,120.640431712,c(120.640431712,24.1032943530001)
24.1032943530001,120.680439032,c(120.680439032,24.1032943530001)
24.1032943530001,120.720446352,c(120.720446352,24.1032943530001)
24.1032943530001,120.760453672,c(120.760453672,24.1032943530001)
24.1032943530001,120.800460992,c(120.800460992,24.1032943530001)
24.1032943530001,120.840468312,c(120.840468312,24.1032943530001)
24.1032943530001,120.880475632,c(120.880475632,24.1032943530001)
24.1032943530001,120.920482952,c(120.920482952,24.1032943530001)
24.1032943530001,120.960490272,c(120.960490272,24.1032943530001)
24.1032943530001,121.000497592,c(121.000497592,24.1032943530001)
24.1032943530001,121.040504912,c(121.040504912,24.1032943530001)
24.1032943530001,121.080512232,c(121.080512232,24.1032943530001)
24.1032943530001,121.120519552,c(121.120519552,24.1032943530001)
24.1032943530001,121.160526872,c(121.160526872,24.1032943530001)
24.1032943530001,121.200534192,c(121.200534192,24.1032943530001)
24.1032943530001,121.240541512,c(121.240541512,24.1032943530001)
24.1032943530001,121.280548832,c(121.280548832,24.1032943530001)
24.1032943530001,121.320556152,c(121.320556152,24.1032943530001)
24.1032943530001,121.360563472,c(121.360563472,24.1032943530001)
24.1032943530001,121.400570792,c(121.400570792,24.1032943530001)
24.1032943530001,121.440578112,c(121.440578112,24.1032943530001)
24.1032943530001,121.480585432,c(121.480585432,24.1032943530001)
24.1032943530001,121.520592752,c(121.520592752,24.1032943530001)
24.1032943530001,121.560600072,c(121.560600072,24.1032943530001)
24.1032943530001,121.600607392,c(121.600607392,24.1032943530001)
24.1433291830001,120.440395112,c(120.440395112,24.1433291830001)
24.1433291830001,120.480402432,c(120.480402432,24.1433291830001)
24.1433291830001,120.520409752,c(120.520409752,24.1433291830001)
24.1433291830001,120.560417072,c(120.560417072,24.1433291830001)
24.1433291830001,120.600424392,c(120.600424392,24.1433291830001)
24.1433291830001,120.640431712,c(120.640431712,24.1433291830001)
24.1433291830001,120.680439032,c(120.680439032,24.1433291830001)
24.1433291830001,120.720446352,c(120.720446352,24.1433291830001)
24.1433291830001,120.760453672,c(120.760453672,24.1433291830001)
24.1433291830001,120.800460992,c(120.800460992,24.1433291830001)
24.1433291830001,120.840468312,c(120.840468312,24.1433291830001)
24.1433291830001,120.880475632,c(120.880475632,24.1433291830001)
24.1433291830001,120.920482952,c(120.920482952,24.1433291830001)
24.1433291830001,120.960490272,c(120.960490272,24.1433291830001)
24.1433291830001,121.000497592,c(121.000497592,24.1433291830001)
24.1433291830001,121.040504912,c(121.040504912,24.1433291830001)
24.1433291830001,121.080512232,c(121.080512232,24.1433291830001)
24.1433291830001,121.120519552,c(121.120519552,24.1433291830001)
24.1433291830001,121.160526872,c(121.160526872,24.1433291830001)
24.1433291830001,121.200534192,c(121.200534192,24.1433291830001)
24.1433291830001,121.240541512,c(121.240541512,24.1433291830001)
24.1433291830001,121.280548832,c(121.280548832,24.1433291830001)
24.1433291830001,121.320556152,c(121.320556152,24.1433291830001)
24.1433291830001,121.360563472,c(121.360563472,24.1433291830001)
24.1433291830001,121.400570792,c(121.400570792,24.1433291830001)
24.1433291830001,121.440578112,c(121.440578112,24.1433291830001)
24.1433291830001,121.480585432,c(121.480585432,24.1433291830001)
24.1433291830001,121.520592752,c(121.520592752,24.1433291830001)
24.1433291830001,121.560600072,c(121.560600072,24.1433291830001)
24.1433291830001,121.600607392,c(121.600607392,24.1433291830001)
24.1433291830001,121.640614712,c(121.640614712,24.1433291830001)
24.1833640130001,120.440395112,c(120.440395112,24.1833640130001)
24.1833640130001,120.480402432,c(120.480402432,24.1833640130001)
24.1833640130001,120.520409752,c(120.520409752,24.1833640130001)
24.1833640130001,120.560417072,c(120.560417072,24.1833640130001)
24.1833640130001,120.600424392,c(120.600424392,24.1833640130001)
24.1833640130001,120.640431712,c(120.640431712,24.1833640130001)
24.1833640130001,120.680439032,c(120.680439032,24.1833640130001)
24.1833640130001,120.720446352,c(120.720446352,24.1833640130001)
24.1833640130001,120.760453672,c(120.760453672,24.1833640130001)
24.1833640130001,120.800460992,c(120.800460992,24.1833640130001)
24.1833640130001,120.840468312,c(120.840468312,24.1833640130001)
